,GAME_ID_HOME_A0,TEAM_NAME_HOME_A0,FGM_HOME_A0,FGA_HOME_A0,FG_PCT_HOME_A0,FG3M_HOME_A0,FG3A_HOME_A0,FG3_PCT_HOME_A0,FTM_HOME_A0,FTA_HOME_A0,FT_PCT_HOME_A0,OREB_HOME_A0,DREB_HOME_A0,REB_HOME_A0,AST_HOME_A0,STL_HOME_A0,BLK_HOME_A0,TO_HOME_A0,PF_HOME_A0,PTS_HOME_A0,PLUS_MINUS_HOME_A0,GAME_DATE_EST_HOME_A0,WIN_HOME_A0,GAME_ID_AWAY_A0,TEAM_NAME_AWAY_A0,FGM_AWAY_A0,FGA_AWAY_A0,FG_PCT_AWAY_A0,FG3M_AWAY_A0,FG3A_AWAY_A0,FG3_PCT_AWAY_A0,FTM_AWAY_A0,FTA_AWAY_A0,FT_PCT_AWAY_A0,OREB_AWAY_A0,DREB_AWAY_A0,REB_AWAY_A0,AST_AWAY_A0,STL_AWAY_A0,BLK_AWAY_A0,TO_AWAY_A0,PF_AWAY_A0,PTS_AWAY_A0,PLUS_MINUS_AWAY_A0,GAME_DATE_EST_AWAY_A0,WIN_AWAY_A0,MIN_A0,CURRENT_GAME_ID,GAME_ID_HOME_B0,TEAM_NAME_HOME_B0,FGM_HOME_B0,FGA_HOME_B0,FG_PCT_HOME_B0,FG3M_HOME_B0,FG3A_HOME_B0,FG3_PCT_HOME_B0,FTM_HOME_B0,FTA_HOME_B0,FT_PCT_HOME_B0,OREB_HOME_B0,DREB_HOME_B0,REB_HOME_B0,AST_HOME_B0,STL_HOME_B0,BLK_HOME_B0,TO_HOME_B0,PF_HOME_B0,PTS_HOME_B0,PLUS_MINUS_HOME_B0,GAME_DATE_EST_HOME_B0,WIN_HOME_B0,GAME_ID_AWAY_B0,TEAM_NAME_AWAY_B0,FGM_AWAY_B0,FGA_AWAY_B0,FG_PCT_AWAY_B0,FG3M_AWAY_B0,FG3A_AWAY_B0,FG3_PCT_AWAY_B0,FTM_AWAY_B0,FTA_AWAY_B0,FT_PCT_AWAY_B0,OREB_AWAY_B0,DREB_AWAY_B0,REB_AWAY_B0,AST_AWAY_B0,STL_AWAY_B0,BLK_AWAY_B0,TO_AWAY_B0,PF_AWAY_B0,PTS_AWAY_B0,PLUS_MINUS_AWAY_B0,GAME_DATE_EST_AWAY_B0,WIN_AWAY_B0,MIN_B0
0,21600047,Cavaliers,43,83,0.518,16,32,0.5,26,31,0.8390000000000001,12,34,46,22,4,2,11,21,128,8.0,2016-11-01 00:00:00,1,21600047,Rockets,43,90,0.478,17,44,0.386,17,25,0.68,11,21,32,30,5,2,7,25,120,-8.0,2016-11-01 00:00:00,0,240.0,21600215,21600171,Rockets,46,95,0.484,14,32,0.43799999999999994,20,25,0.8,17,37,54,26,6,6,13,17,126,17.0,2016-11-17 00:00:00,1,21600171,Trail Blazers,41,90,0.456,10,28,0.35700000000000004,17,21,0.81,10,31,41,24,6,4,12,19,109,-17.0,2016-11-17 00:00:00,0,240.0
0,21600047,Cavaliers,43,83,0.518,16,32,0.5,26,31,0.8390000000000001,12,34,46,22,4,2,11,21,128,8.0,2016-11-01 00:00:00,1,21600047,Rockets,43,90,0.478,17,44,0.386,17,25,0.68,11,21,32,30,5,2,7,25,120,-8.0,2016-11-01 00:00:00,0,240.0,21600215,21600171,Rockets,46,95,0.484,14,32,0.43799999999999994,20,25,0.8,17,37,54,26,6,6,13,17,126,17.0,2016-11-17 00:00:00,1,21600171,Trail Blazers,41,90,0.456,10,28,0.35700000000000004,17,21,0.81,10,31,41,24,6,4,12,19,109,-17.0,2016-11-17 00:00:00,0,240.0
0,21600047,Cavaliers,43,83,0.518,16,32,0.5,26,31,0.8390000000000001,12,34,46,22,4,2,11,21,128,8.0,2016-11-01 00:00:00,1,21600047,Rockets,43,90,0.478,17,44,0.386,17,25,0.68,11,21,32,30,5,2,7,25,120,-8.0,2016-11-01 00:00:00,0,240.0,21600215,21600171,Rockets,46,95,0.484,14,32,0.43799999999999994,20,25,0.8,17,37,54,26,6,6,13,17,126,17.0,2016-11-17 00:00:00,1,21600171,Trail Blazers,41,90,0.456,10,28,0.35700000000000004,17,21,0.81,10,31,41,24,6,4,12,19,109,-17.0,2016-11-17 00:00:00,0,240.0
0,21600047,Cavaliers,43,83,0.518,16,32,0.5,26,31,0.8390000000000001,12,34,46,22,4,2,11,21,128,8.0,2016-11-01 00:00:00,1,21600047,Rockets,43,90,0.478,17,44,0.386,17,25,0.68,11,21,32,30,5,2,7,25,120,-8.0,2016-11-01 00:00:00,0,240.0,21600215,21600171,Rockets,46,95,0.484,14,32,0.43799999999999994,20,25,0.8,17,37,54,26,6,6,13,17,126,17.0,2016-11-17 00:00:00,1,21600171,Trail Blazers,41,90,0.456,10,28,0.35700000000000004,17,21,0.81,10,31,41,24,6,4,12,19,109,-17.0,2016-11-17 00:00:00,0,240.0
0,21600047,Cavaliers,43,83,0.518,16,32,0.5,26,31,0.8390000000000001,12,34,46,22,4,2,11,21,128,8.0,2016-11-01 00:00:00,1,21600047,Rockets,43,90,0.478,17,44,0.386,17,25,0.68,11,21,32,30,5,2,7,25,120,-8.0,2016-11-01 00:00:00,0,240.0,21600215,21600171,Rockets,46,95,0.484,14,32,0.43799999999999994,20,25,0.8,17,37,54,26,6,6,13,17,126,17.0,2016-11-17 00:00:00,1,21600171,Trail Blazers,41,90,0.456,10,28,0.35700000000000004,17,21,0.81,10,31,41,24,6,4,12,19,109,-17.0,2016-11-17 00:00:00,0,240.0
0,21600127,Pistons,32,76,0.42100000000000004,5,25,0.2,17,21,0.81,9,33,42,14,2,4,11,14,86,-10.0,2016-11-11 00:00:00,0,21600127,Spurs,36,81,0.444,9,20,0.45,15,19,0.789,10,35,45,24,8,2,8,13,96,10.0,2016-11-11 00:00:00,1,240.0,21600218,21600150,Heat,37,84,0.44,4,15,0.267,12,21,0.5710000000000001,10,31,41,22,14,8,13,23,90,-4.0,2016-11-14 00:00:00,0,21600150,Spurs,33,82,0.402,8,15,0.5329999999999999,20,27,0.741,14,38,52,24,4,7,17,15,94,4.0,2016-11-14 00:00:00,1,240.0
0,21600127,Pistons,32,76,0.42100000000000004,5,25,0.2,17,21,0.81,9,33,42,14,2,4,11,14,86,-10.0,2016-11-11 00:00:00,0,21600127,Spurs,36,81,0.444,9,20,0.45,15,19,0.789,10,35,45,24,8,2,8,13,96,10.0,2016-11-11 00:00:00,1,240.0,21600218,21600150,Heat,37,84,0.44,4,15,0.267,12,21,0.5710000000000001,10,31,41,22,14,8,13,23,90,-4.0,2016-11-14 00:00:00,0,21600150,Spurs,33,82,0.402,8,15,0.5329999999999999,20,27,0.741,14,38,52,24,4,7,17,15,94,4.0,2016-11-14 00:00:00,1,240.0
0,21600127,Pistons,32,76,0.42100000000000004,5,25,0.2,17,21,0.81,9,33,42,14,2,4,11,14,86,-10.0,2016-11-11 00:00:00,0,21600127,Spurs,36,81,0.444,9,20,0.45,15,19,0.789,10,35,45,24,8,2,8,13,96,10.0,2016-11-11 00:00:00,1,240.0,21600218,21600150,Heat,37,84,0.44,4,15,0.267,12,21,0.5710000000000001,10,31,41,22,14,8,13,23,90,-4.0,2016-11-14 00:00:00,0,21600150,Spurs,33,82,0.402,8,15,0.5329999999999999,20,27,0.741,14,38,52,24,4,7,17,15,94,4.0,2016-11-14 00:00:00,1,240.0
0,21600127,Pistons,32,76,0.42100000000000004,5,25,0.2,17,21,0.81,9,33,42,14,2,4,11,14,86,-10.0,2016-11-11 00:00:00,0,21600127,Spurs,36,81,0.444,9,20,0.45,15,19,0.789,10,35,45,24,8,2,8,13,96,10.0,2016-11-11 00:00:00,1,240.0,21600218,21600150,Heat,37,84,0.44,4,15,0.267,12,21,0.5710000000000001,10,31,41,22,14,8,13,23,90,-4.0,2016-11-14 00:00:00,0,21600150,Spurs,33,82,0.402,8,15,0.5329999999999999,20,27,0.741,14,38,52,24,4,7,17,15,94,4.0,2016-11-14 00:00:00,1,240.0
0,21600127,Pistons,32,76,0.42100000000000004,5,25,0.2,17,21,0.81,9,33,42,14,2,4,11,14,86,-10.0,2016-11-11 00:00:00,0,21600127,Spurs,36,81,0.444,9,20,0.45,15,19,0.789,10,35,45,24,8,2,8,13,96,10.0,2016-11-11 00:00:00,1,240.0,21600218,21600150,Heat,37,84,0.44,4,15,0.267,12,21,0.5710000000000001,10,31,41,22,14,8,13,23,90,-4.0,2016-11-14 00:00:00,0,21600150,Spurs,33,82,0.402,8,15,0.5329999999999999,20,27,0.741,14,38,52,24,4,7,17,15,94,4.0,2016-11-14 00:00:00,1,240.0
0,21600127,Pistons,32,76,0.42100000000000004,5,25,0.2,17,21,0.81,9,33,42,14,2,4,11,14,86,-10.0,2016-11-11 00:00:00,0,21600127,Spurs,36,81,0.444,9,20,0.45,15,19,0.789,10,35,45,24,8,2,8,13,96,10.0,2016-11-11 00:00:00,1,240.0,21600218,21600150,Heat,37,84,0.44,4,15,0.267,12,21,0.5710000000000001,10,31,41,22,14,8,13,23,90,-4.0,2016-11-14 00:00:00,0,21600150,Spurs,33,82,0.402,8,15,0.5329999999999999,20,27,0.741,14,38,52,24,4,7,17,15,94,4.0,2016-11-14 00:00:00,1,240.0
0,21600127,Pistons,32,76,0.42100000000000004,5,25,0.2,17,21,0.81,9,33,42,14,2,4,11,14,86,-10.0,2016-11-11 00:00:00,0,21600127,Spurs,36,81,0.444,9,20,0.45,15,19,0.789,10,35,45,24,8,2,8,13,96,10.0,2016-11-11 00:00:00,1,240.0,21600218,21600150,Heat,37,84,0.44,4,15,0.267,12,21,0.5710000000000001,10,31,41,22,14,8,13,23,90,-4.0,2016-11-14 00:00:00,0,21600150,Spurs,33,82,0.402,8,15,0.5329999999999999,20,27,0.741,14,38,52,24,4,7,17,15,94,4.0,2016-11-14 00:00:00,1,240.0
0,21600127,Pistons,32,76,0.42100000000000004,5,25,0.2,17,21,0.81,9,33,42,14,2,4,11,14,86,-10.0,2016-11-11 00:00:00,0,21600127,Spurs,36,81,0.444,9,20,0.45,15,19,0.789,10,35,45,24,8,2,8,13,96,10.0,2016-11-11 00:00:00,1,240.0,21600218,21600150,Heat,37,84,0.44,4,15,0.267,12,21,0.5710000000000001,10,31,41,22,14,8,13,23,90,-4.0,2016-11-14 00:00:00,0,21600150,Spurs,33,82,0.402,8,15,0.5329999999999999,20,27,0.741,14,38,52,24,4,7,17,15,94,4.0,2016-11-14 00:00:00,1,240.0
0,21600127,Pistons,32,76,0.42100000000000004,5,25,0.2,17,21,0.81,9,33,42,14,2,4,11,14,86,-10.0,2016-11-11 00:00:00,0,21600127,Spurs,36,81,0.444,9,20,0.45,15,19,0.789,10,35,45,24,8,2,8,13,96,10.0,2016-11-11 00:00:00,1,240.0,21600218,21600150,Heat,37,84,0.44,4,15,0.267,12,21,0.5710000000000001,10,31,41,22,14,8,13,23,90,-4.0,2016-11-14 00:00:00,0,21600150,Spurs,33,82,0.402,8,15,0.5329999999999999,20,27,0.741,14,38,52,24,4,7,17,15,94,4.0,2016-11-14 00:00:00,1,240.0
0,21600127,Pistons,32,76,0.42100000000000004,5,25,0.2,17,21,0.81,9,33,42,14,2,4,11,14,86,-10.0,2016-11-11 00:00:00,0,21600127,Spurs,36,81,0.444,9,20,0.45,15,19,0.789,10,35,45,24,8,2,8,13,96,10.0,2016-11-11 00:00:00,1,240.0,21600218,21600150,Heat,37,84,0.44,4,15,0.267,12,21,0.5710000000000001,10,31,41,22,14,8,13,23,90,-4.0,2016-11-14 00:00:00,0,21600150,Spurs,33,82,0.402,8,15,0.5329999999999999,20,27,0.741,14,38,52,24,4,7,17,15,94,4.0,2016-11-14 00:00:00,1,240.0
0,21600127,Pistons,32,76,0.42100000000000004,5,25,0.2,17,21,0.81,9,33,42,14,2,4,11,14,86,-10.0,2016-11-11 00:00:00,0,21600127,Spurs,36,81,0.444,9,20,0.45,15,19,0.789,10,35,45,24,8,2,8,13,96,10.0,2016-11-11 00:00:00,1,240.0,21600218,21600150,Heat,37,84,0.44,4,15,0.267,12,21,0.5710000000000001,10,31,41,22,14,8,13,23,90,-4.0,2016-11-14 00:00:00,0,21600150,Spurs,33,82,0.402,8,15,0.5329999999999999,20,27,0.741,14,38,52,24,4,7,17,15,94,4.0,2016-11-14 00:00:00,1,240.0
0,21600127,Pistons,32,76,0.42100000000000004,5,25,0.2,17,21,0.81,9,33,42,14,2,4,11,14,86,-10.0,2016-11-11 00:00:00,0,21600127,Spurs,36,81,0.444,9,20,0.45,15,19,0.789,10,35,45,24,8,2,8,13,96,10.0,2016-11-11 00:00:00,1,240.0,21600218,21600150,Heat,37,84,0.44,4,15,0.267,12,21,0.5710000000000001,10,31,41,22,14,8,13,23,90,-4.0,2016-11-14 00:00:00,0,21600150,Spurs,33,82,0.402,8,15,0.5329999999999999,20,27,0.741,14,38,52,24,4,7,17,15,94,4.0,2016-11-14 00:00:00,1,240.0
0,21600127,Pistons,32,76,0.42100000000000004,5,25,0.2,17,21,0.81,9,33,42,14,2,4,11,14,86,-10.0,2016-11-11 00:00:00,0,21600127,Spurs,36,81,0.444,9,20,0.45,15,19,0.789,10,35,45,24,8,2,8,13,96,10.0,2016-11-11 00:00:00,1,240.0,21600218,21600150,Heat,37,84,0.44,4,15,0.267,12,21,0.5710000000000001,10,31,41,22,14,8,13,23,90,-4.0,2016-11-14 00:00:00,0,21600150,Spurs,33,82,0.402,8,15,0.5329999999999999,20,27,0.741,14,38,52,24,4,7,17,15,94,4.0,2016-11-14 00:00:00,1,240.0
0,21600127,Pistons,32,76,0.42100000000000004,5,25,0.2,17,21,0.81,9,33,42,14,2,4,11,14,86,-10.0,2016-11-11 00:00:00,0,21600127,Spurs,36,81,0.444,9,20,0.45,15,19,0.789,10,35,45,24,8,2,8,13,96,10.0,2016-11-11 00:00:00,1,240.0,21600218,21600150,Heat,37,84,0.44,4,15,0.267,12,21,0.5710000000000001,10,31,41,22,14,8,13,23,90,-4.0,2016-11-14 00:00:00,0,21600150,Spurs,33,82,0.402,8,15,0.5329999999999999,20,27,0.741,14,38,52,24,4,7,17,15,94,4.0,2016-11-14 00:00:00,1,240.0
0,21600127,Pistons,32,76,0.42100000000000004,5,25,0.2,17,21,0.81,9,33,42,14,2,4,11,14,86,-10.0,2016-11-11 00:00:00,0,21600127,Spurs,36,81,0.444,9,20,0.45,15,19,0.789,10,35,45,24,8,2,8,13,96,10.0,2016-11-11 00:00:00,1,240.0,21600218,21600150,Heat,37,84,0.44,4,15,0.267,12,21,0.5710000000000001,10,31,41,22,14,8,13,23,90,-4.0,2016-11-14 00:00:00,0,21600150,Spurs,33,82,0.402,8,15,0.5329999999999999,20,27,0.741,14,38,52,24,4,7,17,15,94,4.0,2016-11-14 00:00:00,1,240.0
0,21600127,Pistons,32,76,0.42100000000000004,5,25,0.2,17,21,0.81,9,33,42,14,2,4,11,14,86,-10.0,2016-11-11 00:00:00,0,21600127,Spurs,36,81,0.444,9,20,0.45,15,19,0.789,10,35,45,24,8,2,8,13,96,10.0,2016-11-11 00:00:00,1,240.0,21600218,21600150,Heat,37,84,0.44,4,15,0.267,12,21,0.5710000000000001,10,31,41,22,14,8,13,23,90,-4.0,2016-11-14 00:00:00,0,21600150,Spurs,33,82,0.402,8,15,0.5329999999999999,20,27,0.741,14,38,52,24,4,7,17,15,94,4.0,2016-11-14 00:00:00,1,240.0
0,21600164,Rockets,40,92,0.435,14,40,0.35,9,14,0.643,12,35,47,25,10,4,16,10,103,-2.0,2016-11-16 00:00:00,0,21600164,Thunder,40,84,0.47600000000000003,12,25,0.48,13,14,0.929,5,39,44,25,7,7,16,15,105,2.0,2016-11-16 00:00:00,1,240.0,21600219,21600112,Thunder,31,74,0.419,12,34,0.353,28,31,0.903,11,28,39,18,6,5,19,21,102,-10.0,2016-11-09 00:00:00,0,21600112,Raptors,43,83,0.518,11,26,0.423,15,22,0.682,7,28,35,25,10,6,11,24,112,10.0,2016-11-09 00:00:00,1,240.0
0,21600164,Rockets,40,92,0.435,14,40,0.35,9,14,0.643,12,35,47,25,10,4,16,10,103,-2.0,2016-11-16 00:00:00,0,21600164,Thunder,40,84,0.47600000000000003,12,25,0.48,13,14,0.929,5,39,44,25,7,7,16,15,105,2.0,2016-11-16 00:00:00,1,240.0,21600219,21600112,Thunder,31,74,0.419,12,34,0.353,28,31,0.903,11,28,39,18,6,5,19,21,102,-10.0,2016-11-09 00:00:00,0,21600112,Raptors,43,83,0.518,11,26,0.423,15,22,0.682,7,28,35,25,10,6,11,24,112,10.0,2016-11-09 00:00:00,1,240.0
0,21600164,Rockets,40,92,0.435,14,40,0.35,9,14,0.643,12,35,47,25,10,4,16,10,103,-2.0,2016-11-16 00:00:00,0,21600164,Thunder,40,84,0.47600000000000003,12,25,0.48,13,14,0.929,5,39,44,25,7,7,16,15,105,2.0,2016-11-16 00:00:00,1,240.0,21600219,21600112,Thunder,31,74,0.419,12,34,0.353,28,31,0.903,11,28,39,18,6,5,19,21,102,-10.0,2016-11-09 00:00:00,0,21600112,Raptors,43,83,0.518,11,26,0.423,15,22,0.682,7,28,35,25,10,6,11,24,112,10.0,2016-11-09 00:00:00,1,240.0
0,21600164,Rockets,40,92,0.435,14,40,0.35,9,14,0.643,12,35,47,25,10,4,16,10,103,-2.0,2016-11-16 00:00:00,0,21600164,Thunder,40,84,0.47600000000000003,12,25,0.48,13,14,0.929,5,39,44,25,7,7,16,15,105,2.0,2016-11-16 00:00:00,1,240.0,21600219,21600112,Thunder,31,74,0.419,12,34,0.353,28,31,0.903,11,28,39,18,6,5,19,21,102,-10.0,2016-11-09 00:00:00,0,21600112,Raptors,43,83,0.518,11,26,0.423,15,22,0.682,7,28,35,25,10,6,11,24,112,10.0,2016-11-09 00:00:00,1,240.0
0,21600164,Rockets,40,92,0.435,14,40,0.35,9,14,0.643,12,35,47,25,10,4,16,10,103,-2.0,2016-11-16 00:00:00,0,21600164,Thunder,40,84,0.47600000000000003,12,25,0.48,13,14,0.929,5,39,44,25,7,7,16,15,105,2.0,2016-11-16 00:00:00,1,240.0,21600219,21600112,Thunder,31,74,0.419,12,34,0.353,28,31,0.903,11,28,39,18,6,5,19,21,102,-10.0,2016-11-09 00:00:00,0,21600112,Raptors,43,83,0.518,11,26,0.423,15,22,0.682,7,28,35,25,10,6,11,24,112,10.0,2016-11-09 00:00:00,1,240.0
0,21600164,Rockets,40,92,0.435,14,40,0.35,9,14,0.643,12,35,47,25,10,4,16,10,103,-2.0,2016-11-16 00:00:00,0,21600164,Thunder,40,84,0.47600000000000003,12,25,0.48,13,14,0.929,5,39,44,25,7,7,16,15,105,2.0,2016-11-16 00:00:00,1,240.0,21600219,21600112,Thunder,31,74,0.419,12,34,0.353,28,31,0.903,11,28,39,18,6,5,19,21,102,-10.0,2016-11-09 00:00:00,0,21600112,Raptors,43,83,0.518,11,26,0.423,15,22,0.682,7,28,35,25,10,6,11,24,112,10.0,2016-11-09 00:00:00,1,240.0
0,21600164,Rockets,40,92,0.435,14,40,0.35,9,14,0.643,12,35,47,25,10,4,16,10,103,-2.0,2016-11-16 00:00:00,0,21600164,Thunder,40,84,0.47600000000000003,12,25,0.48,13,14,0.929,5,39,44,25,7,7,16,15,105,2.0,2016-11-16 00:00:00,1,240.0,21600219,21600112,Thunder,31,74,0.419,12,34,0.353,28,31,0.903,11,28,39,18,6,5,19,21,102,-10.0,2016-11-09 00:00:00,0,21600112,Raptors,43,83,0.518,11,26,0.423,15,22,0.682,7,28,35,25,10,6,11,24,112,10.0,2016-11-09 00:00:00,1,240.0
0,21600164,Rockets,40,92,0.435,14,40,0.35,9,14,0.643,12,35,47,25,10,4,16,10,103,-2.0,2016-11-16 00:00:00,0,21600164,Thunder,40,84,0.47600000000000003,12,25,0.48,13,14,0.929,5,39,44,25,7,7,16,15,105,2.0,2016-11-16 00:00:00,1,240.0,21600219,21600112,Thunder,31,74,0.419,12,34,0.353,28,31,0.903,11,28,39,18,6,5,19,21,102,-10.0,2016-11-09 00:00:00,0,21600112,Raptors,43,83,0.518,11,26,0.423,15,22,0.682,7,28,35,25,10,6,11,24,112,10.0,2016-11-09 00:00:00,1,240.0
0,21600164,Rockets,40,92,0.435,14,40,0.35,9,14,0.643,12,35,47,25,10,4,16,10,103,-2.0,2016-11-16 00:00:00,0,21600164,Thunder,40,84,0.47600000000000003,12,25,0.48,13,14,0.929,5,39,44,25,7,7,16,15,105,2.0,2016-11-16 00:00:00,1,240.0,21600219,21600112,Thunder,31,74,0.419,12,34,0.353,28,31,0.903,11,28,39,18,6,5,19,21,102,-10.0,2016-11-09 00:00:00,0,21600112,Raptors,43,83,0.518,11,26,0.423,15,22,0.682,7,28,35,25,10,6,11,24,112,10.0,2016-11-09 00:00:00,1,240.0
0,21600164,Rockets,40,92,0.435,14,40,0.35,9,14,0.643,12,35,47,25,10,4,16,10,103,-2.0,2016-11-16 00:00:00,0,21600164,Thunder,40,84,0.47600000000000003,12,25,0.48,13,14,0.929,5,39,44,25,7,7,16,15,105,2.0,2016-11-16 00:00:00,1,240.0,21600219,21600112,Thunder,31,74,0.419,12,34,0.353,28,31,0.903,11,28,39,18,6,5,19,21,102,-10.0,2016-11-09 00:00:00,0,21600112,Raptors,43,83,0.518,11,26,0.423,15,22,0.682,7,28,35,25,10,6,11,24,112,10.0,2016-11-09 00:00:00,1,240.0
0,21600164,Rockets,40,92,0.435,14,40,0.35,9,14,0.643,12,35,47,25,10,4,16,10,103,-2.0,2016-11-16 00:00:00,0,21600164,Thunder,40,84,0.47600000000000003,12,25,0.48,13,14,0.929,5,39,44,25,7,7,16,15,105,2.0,2016-11-16 00:00:00,1,240.0,21600219,21600112,Thunder,31,74,0.419,12,34,0.353,28,31,0.903,11,28,39,18,6,5,19,21,102,-10.0,2016-11-09 00:00:00,0,21600112,Raptors,43,83,0.518,11,26,0.423,15,22,0.682,7,28,35,25,10,6,11,24,112,10.0,2016-11-09 00:00:00,1,240.0
0,21600164,Rockets,40,92,0.435,14,40,0.35,9,14,0.643,12,35,47,25,10,4,16,10,103,-2.0,2016-11-16 00:00:00,0,21600164,Thunder,40,84,0.47600000000000003,12,25,0.48,13,14,0.929,5,39,44,25,7,7,16,15,105,2.0,2016-11-16 00:00:00,1,240.0,21600219,21600112,Thunder,31,74,0.419,12,34,0.353,28,31,0.903,11,28,39,18,6,5,19,21,102,-10.0,2016-11-09 00:00:00,0,21600112,Raptors,43,83,0.518,11,26,0.423,15,22,0.682,7,28,35,25,10,6,11,24,112,10.0,2016-11-09 00:00:00,1,240.0
0,21600164,Rockets,40,92,0.435,14,40,0.35,9,14,0.643,12,35,47,25,10,4,16,10,103,-2.0,2016-11-16 00:00:00,0,21600164,Thunder,40,84,0.47600000000000003,12,25,0.48,13,14,0.929,5,39,44,25,7,7,16,15,105,2.0,2016-11-16 00:00:00,1,240.0,21600219,21600112,Thunder,31,74,0.419,12,34,0.353,28,31,0.903,11,28,39,18,6,5,19,21,102,-10.0,2016-11-09 00:00:00,0,21600112,Raptors,43,83,0.518,11,26,0.423,15,22,0.682,7,28,35,25,10,6,11,24,112,10.0,2016-11-09 00:00:00,1,240.0
0,21600164,Rockets,40,92,0.435,14,40,0.35,9,14,0.643,12,35,47,25,10,4,16,10,103,-2.0,2016-11-16 00:00:00,0,21600164,Thunder,40,84,0.47600000000000003,12,25,0.48,13,14,0.929,5,39,44,25,7,7,16,15,105,2.0,2016-11-16 00:00:00,1,240.0,21600219,21600112,Thunder,31,74,0.419,12,34,0.353,28,31,0.903,11,28,39,18,6,5,19,21,102,-10.0,2016-11-09 00:00:00,0,21600112,Raptors,43,83,0.518,11,26,0.423,15,22,0.682,7,28,35,25,10,6,11,24,112,10.0,2016-11-09 00:00:00,1,240.0
0,21600164,Rockets,40,92,0.435,14,40,0.35,9,14,0.643,12,35,47,25,10,4,16,10,103,-2.0,2016-11-16 00:00:00,0,21600164,Thunder,40,84,0.47600000000000003,12,25,0.48,13,14,0.929,5,39,44,25,7,7,16,15,105,2.0,2016-11-16 00:00:00,1,240.0,21600219,21600112,Thunder,31,74,0.419,12,34,0.353,28,31,0.903,11,28,39,18,6,5,19,21,102,-10.0,2016-11-09 00:00:00,0,21600112,Raptors,43,83,0.518,11,26,0.423,15,22,0.682,7,28,35,25,10,6,11,24,112,10.0,2016-11-09 00:00:00,1,240.0
0,21600164,Rockets,40,92,0.435,14,40,0.35,9,14,0.643,12,35,47,25,10,4,16,10,103,-2.0,2016-11-16 00:00:00,0,21600164,Thunder,40,84,0.47600000000000003,12,25,0.48,13,14,0.929,5,39,44,25,7,7,16,15,105,2.0,2016-11-16 00:00:00,1,240.0,21600219,21600112,Thunder,31,74,0.419,12,34,0.353,28,31,0.903,11,28,39,18,6,5,19,21,102,-10.0,2016-11-09 00:00:00,0,21600112,Raptors,43,83,0.518,11,26,0.423,15,22,0.682,7,28,35,25,10,6,11,24,112,10.0,2016-11-09 00:00:00,1,240.0
0,21600180,Mavericks,21,73,0.28800000000000003,5,25,0.2,17,22,0.773,10,35,45,9,3,7,17,14,64,-16.0,2016-11-18 00:00:00,0,21600180,Grizzlies,31,77,0.40299999999999997,9,25,0.36,9,12,0.75,7,41,48,16,7,3,12,25,80,16.0,2016-11-18 00:00:00,1,240.0,21600220,21600167,Clippers,37,81,0.457,9,25,0.36,24,34,0.706,8,27,35,15,13,7,8,19,107,-4.0,2016-11-16 00:00:00,0,21600167,Grizzlies,40,82,0.488,15,26,0.5770000000000001,16,19,0.8420000000000001,9,34,43,24,6,2,15,22,111,4.0,2016-11-16 00:00:00,1,240.0
0,21600180,Mavericks,21,73,0.28800000000000003,5,25,0.2,17,22,0.773,10,35,45,9,3,7,17,14,64,-16.0,2016-11-18 00:00:00,0,21600180,Grizzlies,31,77,0.40299999999999997,9,25,0.36,9,12,0.75,7,41,48,16,7,3,12,25,80,16.0,2016-11-18 00:00:00,1,240.0,21600220,21600167,Clippers,37,81,0.457,9,25,0.36,24,34,0.706,8,27,35,15,13,7,8,19,107,-4.0,2016-11-16 00:00:00,0,21600167,Grizzlies,40,82,0.488,15,26,0.5770000000000001,16,19,0.8420000000000001,9,34,43,24,6,2,15,22,111,4.0,2016-11-16 00:00:00,1,240.0
0,21600180,Mavericks,21,73,0.28800000000000003,5,25,0.2,17,22,0.773,10,35,45,9,3,7,17,14,64,-16.0,2016-11-18 00:00:00,0,21600180,Grizzlies,31,77,0.40299999999999997,9,25,0.36,9,12,0.75,7,41,48,16,7,3,12,25,80,16.0,2016-11-18 00:00:00,1,240.0,21600220,21600167,Clippers,37,81,0.457,9,25,0.36,24,34,0.706,8,27,35,15,13,7,8,19,107,-4.0,2016-11-16 00:00:00,0,21600167,Grizzlies,40,82,0.488,15,26,0.5770000000000001,16,19,0.8420000000000001,9,34,43,24,6,2,15,22,111,4.0,2016-11-16 00:00:00,1,240.0
0,21600180,Mavericks,21,73,0.28800000000000003,5,25,0.2,17,22,0.773,10,35,45,9,3,7,17,14,64,-16.0,2016-11-18 00:00:00,0,21600180,Grizzlies,31,77,0.40299999999999997,9,25,0.36,9,12,0.75,7,41,48,16,7,3,12,25,80,16.0,2016-11-18 00:00:00,1,240.0,21600220,21600167,Clippers,37,81,0.457,9,25,0.36,24,34,0.706,8,27,35,15,13,7,8,19,107,-4.0,2016-11-16 00:00:00,0,21600167,Grizzlies,40,82,0.488,15,26,0.5770000000000001,16,19,0.8420000000000001,9,34,43,24,6,2,15,22,111,4.0,2016-11-16 00:00:00,1,240.0
