CURRENT_GAME_ID,GAME_DATE_EST,TEAM_NAME_AWAY,TEAM_NAME_HOME,WIN_HOME,NET_RTG_HOME,NET_RTG_AWAY,WIN_PERCENTAGE_A,WIN_PERCENTAGE_B,DAYS_SINCE_LAST_GAME_A,DAYS_SINCE_LAST_GAME_B
21701213,2018-04-10,Hornets,Pacers,0,-0.0718098144681514,-0.13075964040736254,0.16889443854807074,-0.03538423818744274,-0.009787861713393261,0.0006766226861920632
21701214,2018-04-10,76ers,Hawks,0,0.026550777245421684,0.1380020514869207,-0.23110556145192923,0.4312824284792238,-0.009787861713393261,-0.009424387414818039
21701216,2018-04-10,Suns,Mavericks,0,0.043763715130646835,-0.015764287671751784,-0.2977722281185959,-0.43538423818744276,-0.009787861713393261,-0.009424387414818039
21701217,2018-04-10,Warriors,Jazz,1,0.3071726388888433,0.27037695975112747,0.30222777188140415,-0.03538423818744274,-0.009787861713393261,-0.009424387414818039
21701218,2018-04-10,Rockets,Lakers,0,0.0416208945187719,-0.16473098892901397,-0.16443889478526258,0.3646157618125573,-0.009787861713393261,-0.004373882364312988
21701215,2018-04-10,Celtics,Wizards,1,-0.08250250768211069,-0.016749330013556094,-0.16443889478526258,0.09794909514589056,0.00026238954288814505,-0.009424387414818039
21701207,2018-04-09,Cavaliers,Knicks,0,-0.184612668908361,-0.041539700723670685,-0.23110556145192923,0.23128242847922387,-0.009787861713393261,-0.004373882364312988
21701204,2018-04-09,Raptors,Pistons,0,0.10951401745717813,0.067382398796319,0.10222777188140408,0.16461576181255722,-0.014812987341533966,-0.014474892465323089
21701205,2018-04-09,Bulls,Nets,1,0.010084596093245453,-0.18816133023280676,-0.03110556145192922,-0.1687175715207761,-0.009787861713393261,-0.004373882364312988
21701206,2018-04-09,Thunder,Heat,0,0.0691372310461355,0.02631360374579181,0.10222777188140408,0.09794909514589056,-0.0047627360852525585,-0.009424387414818039
21701211,2018-04-09,Trail Blazers,Nuggets,1,0.19310392393871592,0.09964376006501297,0.16889443854807074,0.09794909514589056,-0.009787861713393261,-0.009424387414818039
21701208,2018-04-09,Magic,Bucks,1,0.06389992320268788,0.15645424796456245,0.10222777188140408,-0.23538423818744275,-0.009787861713393261,-0.014474892465323089
21701209,2018-04-09,Grizzlies,Timberwolves,1,-0.19484788839304845,-0.08556752187184948,-0.03110556145192922,-0.23538423818744275,-0.0047627360852525585,-0.014474892465323089
21701210,2018-04-09,Kings,Spurs,1,-0.04117989393826746,-0.009199796309524834,0.10222777188140408,-0.10205090485410939,-0.009787861713393261,-0.004373882364312988
21701212,2018-04-09,Pelicans,Clippers,0,-0.00847590787669687,0.06506530221346601,-0.09777222811859587,0.03128242847922391,-0.009787861713393261,-0.009424387414818039
21701202,2018-04-08,Hawks,Celtics,0,-0.06919954021190841,-0.09214716840575285,0.16889443854807074,-0.3020509048541094,-0.009787861713393261,-0.009424387414818039
21701197,2018-04-08,Pacers,Hornets,0,-0.1349959919717473,-0.2030957552555336,-0.03110556145192922,0.16461576181255722,-0.009787861713393261,-0.009424387414818039
21701198,2018-04-08,Mavericks,76ers,1,0.14898080072246614,0.05936504908573456,0.43556110521473734,-0.23538423818744275,-0.009787861713393261,-0.009424387414818039
21701199,2018-04-08,Pistons,Grizzlies,1,-0.08870697467828297,0.08612831785370569,-0.2977722281185959,0.09794909514589056,-0.009787861713393261,-0.009424387414818039
21701200,2018-04-08,Magic,Raptors,1,0.16716474507418405,-0.14304867980954478,0.16889443854807074,-0.23538423818744275,-0.009787861713393261,-0.009424387414818039
21701201,2018-04-08,Jazz,Lakers,0,-0.13916497290138316,0.2747937763852026,-0.16443889478526258,0.29794909514589063,-0.009787861713393261,-0.004373882364312988
21701203,2018-04-08,Warriors,Suns,0,-0.1600311092434988,-0.1296862851481068,-0.43110556145192924,-0.10205090485410939,-0.009787861713393261,-0.014474892465323089
21701191,2018-04-07,Nuggets,Clippers,0,-0.08513884235492813,-0.00499427089790024,-0.03110556145192922,0.09794909514589056,-0.009787861713393261,-0.009424387414818039
