,CURRENT_GAME_ID,DAYS_SINCE_LAST_GAME_A,DAYS_SINCE_LAST_GAME_B
6484,21400211,2.0,1.0
6500,21400216,1.0,2.0
6516,21400214,2.0,2.0
6532,21400217,2.0,1.0
6548,21400210,2.0,2.0
6564,21400219,3.0,2.0
6580,21400212,2.0,1.0
6596,21400213,2.0,4.0
6612,21400205,3.0,4.0
6613,21400206,2.0,2.0
6614,21400209,2.0,1.0
6615,21400207,3.0,4.0
6616,21400208,3.0,3.0
6617,21400199,2.0,2.0
6618,21400202,2.0,2.0
6619,21400203,2.0,2.0
6620,21400201,2.0,2.0
6621,21400198,1.0,1.0
6622,21400204,2.0,3.0
6623,21400200,2.0,1.0
6624,21400197,2.0,2.0
6625,21400195,1.0,2.0
6626,21400194,2.0,2.0
6627,21400193,2.0,3.0
6628,21400196,2.0,2.0
6629,21400191,1.0,1.0
6630,21400184,3.0,1.0
6631,21400189,1.0,2.0
6632,21400187,3.0,1.0
6633,21400186,1.0,1.0
6634,21400188,3.0,1.0
6635,21400190,1.0,1.0
6636,21400192,1.0,1.0
6637,21400185,1.0,2.0
6638,21400179,2.0,2.0
6639,21400177,2.0,2.0
6640,21400174,3.0,2.0
6641,21400180,2.0,2.0
6642,21400182,5.0,3.0
6643,21400175,2.0,2.0
6644,21400172,2.0,2.0
6645,21400183,4.0,1.0
6646,21400181,2.0,3.0
6647,21400176,2.0,2.0
6648,21400178,2.0,2.0
6649,21400173,2.0,2.0
6650,21400170,3.0,1.0
6651,21400171,2.0,3.0
6652,21400160,4.0,2.0
6653,21400163,4.0,2.0
6654,21400167,4.0,1.0
6655,21400165,2.0,2.0
6656,21400159,2.0,2.0
6657,21400169,2.0,1.0
6658,21400166,4.0,2.0
6659,21400168,2.0,1.0
6660,21400162,2.0,2.0
6661,21400161,2.0,2.0
6662,21400164,2.0,1.0
6663,21400155,3.0,2.0
6664,21400158,3.0,1.0
6665,21400156,2.0,2.0
6666,21400157,3.0,2.0
6667,21400154,2.0,2.0
6668,21400152,2.0,3.0
6669,21400150,2.0,2.0
6670,21400147,2.0,1.0
6671,21400148,3.0,2.0
6672,21400153,2.0,3.0
6673,21400146,2.0,2.0
6674,21400151,2.0,1.0
6675,21400149,2.0,1.0
6676,21400145,2.0,1.0
6677,21400142,2.0,2.0
6678,21400143,2.0,2.0
6679,21400144,2.0,2.0
6680,21400141,5.0,1.0
6681,21400132,3.0,1.0
6682,21400133,1.0,1.0
6683,21400137,2.0,1.0
6684,21400135,2.0,1.0
6685,21400139,2.0,1.0
6686,21400140,2.0,1.0
6687,21400134,2.0,1.0
6688,21400138,3.0,2.0
6689,21400136,2.0,1.0
6690,21400131,2.0,3.0
6691,21400122,2.0,2.0
6692,21400126,2.0,2.0
6693,21400124,2.0,2.0
6694,21400130,2.0,3.0
6695,21400127,2.0,1.0
6696,21400125,2.0,4.0
6697,21400128,2.0,2.0
6698,21400129,2.0,2.0
6699,21400123,2.0,3.0
6700,21400120,2.0,4.0
6701,21400121,2.0,1.0
6702,21400119,2.0,3.0
6703,21400118,2.0,2.0
6704,21400109,4.0,2.0
6705,21400113,2.0,1.0
6706,21400110,2.0,2.0
6707,21400116,3.0,3.0
6708,21400112,3.0,2.0
6709,21400111,4.0,1.0
6710,21400115,3.0,1.0
6711,21400114,2.0,1.0
6712,21400117,4.0,4.0
6713,21400106,2.0,2.0
6714,21400108,2.0,1.0
6715,21400107,2.0,2.0
6716,21400103,2.0,2.0
6717,21400104,3.0,2.0
6718,21400105,3.0,2.0
6719,21400102,2.0,2.0
6720,21400099,2.0,1.0
6721,21400100,2.0,3.0
6722,21400098,3.0,2.0
6723,21400101,2.0,1.0
6724,21400097,5.0,2.0
6725,21400091,2.0,2.0
6726,21400095,2.0,1.0
6727,21400094,2.0,1.0
6728,21400093,2.0,2.0
6729,21400096,1.0,2.0
6730,21400092,2.0,2.0
6731,21400090,2.0,2.0
6732,21400082,3.0,2.0
6733,21400089,2.0,4.0
6734,21400083,1.0,1.0
6735,21400084,1.0,1.0
6736,21400085,3.0,1.0
6737,21400087,2.0,3.0
6738,21400086,1.0,1.0
6739,21400088,1.0,1.0
6740,21400079,2.0,2.0
6741,21400076,2.0,2.0
6742,21400074,2.0,2.0
6743,21400077,2.0,2.0
6744,21400071,2.0,2.0
6745,21400081,2.0,2.0
6746,21400078,3.0,2.0
6747,21400080,2.0,1.0
6748,21400073,2.0,2.0
6749,21400072,2.0,2.0
6750,21400075,2.0,2.0
6751,21400069,2.0,1.0
6752,21400070,2.0,3.0
6753,21400064,5.0,4.0
6754,21400063,1.0,1.0
6755,21400061,4.0,1.0
6756,21400065,1.0,2.0
6757,21400067,2.0,4.0
6758,21400059,2.0,1.0
6759,21400068,3.0,2.0
6760,21400057,1.0,1.0
6761,21400062,1.0,1.0
6762,21400066,2.0,1.0
6763,21400058,2.0,1.0
6764,21400060,2.0,4.0
6765,21400056,3.0,3.0
6766,21400049,3.0,3.0
6767,21400051,2.0,3.0
6768,21400050,2.0,1.0
6769,21400053,3.0,3.0
6770,21400055,2.0,4.0
6771,21400052,2.0,1.0
6772,21400054,1.0,2.0
6773,21400048,1.0,2.0
6774,21400046,2.0,2.0
6775,21400047,2.0,1.0
6776,21400045,2.0,2.0
6777,21400043,2.0,2.0
6778,21400044,2.0,2.0
6779,21400039,2.0,2.0
6780,21400041,3.0,1.0
6781,21400040,1.0,1.0
6782,21400042,2.0,1.0
6783,21400031,2.0,1.0
6784,21400035,2.0,1.0
6785,21400032,3.0,1.0
6786,21400033,2.0,3.0
6787,21400034,3.0,3.0
6788,21400038,3.0,1.0
6789,21400028,3.0,1.0
6790,21400036,2.0,3.0
6791,21400027,,2.0
6792,21400037,2.0,1.0
6793,21400030,1.0,3.0
6794,21400029,2.0,3.0
6795,21400026,2.0,1.0
6796,21400021,2.0,2.0
6797,21400024,2.0,
6798,21400022,2.0,1.0
6799,21400025,2.0,2.0
6800,21400023,2.0,2.0
6801,21400020,,1.0
6802,21400017,1.0,1.0
6803,21400018,,1.0
6804,21400019,,1.0
6805,21400016,,1.0
6806,21400005,,
6807,21400010,,
6808,21400013,,
6809,21400007,,
6810,21400006,,
6811,21400014,,
6812,21400008,,
6813,21400015,,
6814,21400004,,
6815,21400009,,
6816,21400011,,
6817,21400012,,
